"M_T","lia_080314_049_pos","lia_080314_050_pos","lia_080314_051_pos","lia_080314_052_pos","lia_080314_053_pos","lia_080314_054_pos","lia_080314_055_pos","lia_080314_056_pos","lia_080314_057_pos","lia_080314_058_pos","lia_080314_059_pos"
"327.9599_2.0944",0,0,0,0,0,0,0,0.004847201,0,0,0
"328.0144_4.6307",0.002996388,0.001831811,0.002648036,0.003389877,0.003173212,0.003348091,0.002603312,0,0.002736151,0.002332634,0.004829255
"505.0924_3.4673",0,0,0.002535831,0.004610537,0.005357371,0.001175079,0.002293749,0,0,0.000635687,0.001019843
"141.961_5.8981",0,0.011361592,0,0,0.013799027,0.017990821,0.015476279,0,0.016030988,0.002320169,0.026045457
"141.9611_0.9931",0,0.011266185,0,0,0,0,0,0,0,0,0.01883078
"141.9614_4.5622",0,0.021891781,0,0,0,0,0,0.007690029,0.004010299,0.002451936,0.029292851
"142.0776_0.3494",0.013586027,0.026588524,0.023241375,0.011254999,0.008790861,0.008935623,0.011082724,0.012045001,0.011107958,0.00629633,0.013062196
"330.063_1.5756",0.039682916,0.042867657,0.02519374,0,0,0,0.011349396,0,0.038867642,0.02526901,0.009008085
"143.0447_0.2995",0.003205857,0.008488483,0.008360512,0.003719744,0.003624359,0.001789191,0.004223855,0.003245372,0.003248669,0.002612193,0.00243594
"143.1074_3.4174",0,0.023186589,0.001947378,0,0,0,0.008119499,0,0.007028233,0.014343025,0
"144.0791_2.3284",0,0.064184272,0.015162622,0.028046291,0.066652641,0.032257112,0.010495301,0.011185687,0,0,0.002104412
"232.9824_2.4046",0.005542746,0.045370042,0.076546184,0.032632505,0.026771674,0.014080286,0.003390273,0.021587145,0.007718397,0.003112552,0.011121969
"525.2848_3.8728",0.021752044,0.041401118,0.050165565,0.030647223,0.025576568,0.023537019,0.023493212,0.027573146,0.024459967,0.017939911,0.037082176
"147.0669_2.207",0.013149088,0.019552951,0.03021304,0.022814023,0.035265385,0.009223488,0.011625392,0,0.011575554,0.009277115,0
"148.0404_3.6283",0,0,0.040730379,0,0.017625101,0,0.025371102,0.013492487,0.036929875,0,0.028615587
"338.0097_3.4425",0,0,0.004089245,0.018104679,0.01328498,0.004269259,0.01244219,0.009458715,0.009272286,0,0.010348404
"237.0008_0.4986",0,0,0,0,0,0,0,0.028684832,0.029762792,0.011419221,0
"339.0671_4.8729",0,0.02343192,0,0,0.012356658,0,0,0.04645512,0.047108766,0.047526963,0.05929454
"150.0571_2.5545",0,0,0.011058416,0,0,0,0,0.025675146,0.036693014,0.020740852,0.0468954
"238.1565_5.7172",0.02411348,0.033114352,0.032359893,0.02962722,0.032348112,0.021854116,0.031127853,0.011315001,0,0,0
"239.1016_1.7358",0.012028102,0.027455363,0.033855959,0.03991694,0.041052214,0.023728929,0.022823736,0.018275031,0.01738477,0.014051001,0.028200388
"151.047_3.9228",0.011553523,0.016279133,0.018738218,0.009125305,0.017167447,0.009769693,0.012608161,0.010628801,0.013386722,0.010172775,0.00814927
"151.0793_2.882",0,0.013485076,0,0,0.024641739,0,0,0,0,0,0.003146357
"343.0621_1.4835",0,0.019604743,0,0,0,0.00905815,0,0,0,0,0
"151.1077_2.6607",0,0,0,0.004607496,0.024949734,0.025599313,0.035310682,0,0,0,0
"151.111_4.6054",0,0.042145291,0.024241246,0,0,0.02118686,0.044746755,0.029124918,0,0.01827289,0.025646045
"343.1638_0.3424",0.005277636,0.004151561,0.006884394,0.005293072,0.004040803,0.007708876,0.005100328,0.006019372,0.003787732,0.00400109,0.004781894
"346.1776_3.0052",0,0.04729726,0.052606645,0,0,0.021173574,0,0.032683147,0.031837366,0.020151461,0.02440992
"154.0527_2.1215",0,0,0.024632716,0.0303584,0.016458192,0.012258618,0.01284686,0.02247566,0.013484734,0.02440184,0.01760097
"154.1018_2.9447",0.017210822,0.021273,0,0,0.020355842,0,0,0,0,0.012291732,0
"155.1081_3.2497",0,0.024143383,0,0,0,0,0,0,0,0.003755362,0
"158.9631_5.5747",0,0.02199264,0.026477863,0,0.042854633,0.027528746,0.032222512,0.030201146,0.023183777,0,0
"158.9637_4.2871",0.04383793,0,0.017805671,0,0,0.01509298,0,0,0.01551847,0.069902439,0.041753561
"249.0873_2.0057",0.041381579,0,0.001560895,0.063281249,0.052790713,0.039024153,0.067868865,0.036923404,0,0,0.015123984
"250.0424_2.2047",0.036553973,0.020667848,0,0.032754115,0.014137387,0.0398907,0.029205207,0.026653346,0.022742726,0.031545753,0.042282427
"160.9667_4.7569",0.002425258,0,0.002757747,0,0.010669194,0,0,0.002279686,0,0,0.01326427
"160.9673_3.9736",0,0,0,0,0,0.001070267,0,0,0,0,0
"160.9674_3.6761",0,0,0,0,0,0,0.008095256,0,0,0.001477928,0.010245788
"251.138_3.3057",0.035581906,0,0.023597937,0.052702705,0,0,0,0.039607719,0,0,0.024765128
"363.2179_4.3387",0,0.029794194,0.09196563,0.005283952,0,0.003432236,0,0.041186605,0.025164424,0.033235576,0.035757644
"622.3122_4.5792",0.001392641,0,0,0,0,0,0,0,0,0,0
"366.1212_2.0588",0.01841036,0.022047158,0.024331009,0.030560576,0.0472685,0.015411846,0.027019618,0.02633006,0.019418507,0.011542084,0.017449414
"164.0396_5.5179",0.009722306,0.012394712,0.011876265,0,0.012970478,0,0,0,0,0,0
"164.0729_3.4034",0,0.021815456,0.076705764,0,0,0.008996149,0.062775996,0,0.014276992,0.010055253,0
"254.829_0.2786",0.013818407,0.015889328,0.029589679,0.022149729,0.020620457,0.011238543,0.014892585,0.017801573,0.017897288,0.008014644,0.013071668
"255.1454_5.267",0.020789796,0.026476762,0.031636795,0.012112349,0.008103295,0.014362246,0.013163882,0.017511659,0.019473638,0.024170357,0.017548873
"650.8317_4.3292",0,0,0.013023249,0,0,0,0,0,0,0,0
"167.1086_4.4236",0,0,0,0,0.01343247,0.003444046,0.015644115,0.007210315,0,0,0
"168.106_3.4299",0.024046384,0.033318795,0.031950969,0,0.008654215,0.026731581,0.026076011,0.045385148,0.031447363,0.013762538,0
"257.0412_4.1154",0.01238649,0.014071146,0.008537546,0,0,0,0.000619126,0.016714916,0.014013587,0.013454488,0.024825119
"258.1975_3.4185",0.017219005,0.014959793,0.016813281,0.008555259,0.013317514,0.0130174,0.012548486,0.013813687,0.017601212,0.023223059,0.019320179
"375.2184_1.8979",0.012888888,0.05330244,0.0570724,0.02840352,0.044893471,0,0.02797255,0,0.0286132,0.015356207,0
"376.0368_2.8064",0.022647197,0.027962382,0.032105562,0,0,0.002562736,0.01455505,0,0.038385752,0.032712069,0.032870194
"259.1159_2.4044",0.017238642,0.030846395,0.027340594,0.01946063,0.018102276,0.016313823,0.01797889,0.008636944,0.015118257,0.01511226,0.019185989
"380.0836_2.9929",0.004233564,0.014370996,0.012148051,0.013124752,0.019700811,0.013529652,0.013093018,0.015505202,0,0,0
"697.1441_2.8159",0.027160599,0.029845986,0.03136501,0,0,0,0,0.005356115,0.035482165,0.03002687,0.01900128
"172.0986_0.5474",0,0,0,0.00710202,0.010179006,0,0.008945621,0.010539115,0,0.005854732,0
"68.9984_0.5993",0,0.029156331,0,0.001623493,0.03400521,0,0,0.02713306,0.042108143,0.006750392,0.004448788
"382.9305_0.237",0,0.008139567,0.000408925,0,0,0,0,0,0,0,0
"174.1195_3.2901",0,0,0.046981439,0.032874205,0.061926441,0.025949179,0,0.019286602,0,0.017784995,0
"174.1273_3.6933",0.041394671,0.029829631,0.057561114,0.037822209,0.042036929,0.004706223,0.023265702,0,0.032852193,0.014620805,0.054364248
"384.1605_5.7669",0.010101969,0.012923538,0.01487089,0.008537017,0.009675803,0.010336566,0.006183798,0.014032687,0.01471396,0.010667792,0.020542095
"264.9342_4.2011",0.006007505,0.008204988,0.01374136,0.004426602,0,0.007437249,0,0.008388744,0,0,0.011739242
"75.0276_2.3486",0.033477398,0.05746763,0.028445189,0.015908099,0.014948584,0.022785617,0.033291064,0.018174916,0.022632463,0.022847344,0
"266.0126_3.2962",0,0,0,0,0,0,0,0.004062972,0,0.002783135,0.003869403
"388.9477_4.3127",0,0,0,0,0,0,0,0,0,0,0
"76.0393_5.2728",0.012982167,0.020460679,0,0.010511659,0.032855652,0.015808952,0.015627331,0.019999917,0.016463872,0.012685253,0.012800131
"266.142_4.0983",0,0.048267684,0,0,0,0,0.006385201,0,0.002256304,0.032637283,0.006709492
"76.0398_1.1172",0,0.026185089,0,0.035885571,0,0.116169005,0,0,0.051290585,0.059656658,0
"267.1306_3.4984",0,0.049865067,0.054738538,0.04039882,0,0,0.020753767,0.03910089,0,0.036440722,0.04989178
"268.1567_4.7359",0.015073584,0.061998092,0.033362257,0.019246292,0,0.016510162,0.008598762,0.04985692,0.009884857,0.022777899,0.019457526
"84.0809_1.7284",0.018475819,0.045465449,0.047569891,0.034169351,0.068587367,0.025450213,0,0.02850546,0.026314016,0.020292131,0.019588558
"181.0888_4.6327",0.017016082,0.023412839,0.025084029,0.014511105,0.029261659,0.010958059,0.024414441,0.023222346,0.023996455,0.021029315,0.024417813
"397.2201_5.2823",0.014279893,0.011151697,0.005899484,0,0.001785067,0,0.004632254,0.01407023,0.035277975,0.078766446,0.022578623
"398.0955_3.3029",0,0,0,0,0,0.006758183,0,0,0.002860707,0.001759269,0
"398.122_3.5105",0,0,0.013058157,0.015395818,0,0,0,0,0,0.014344806,0
"185.099_1.7044",0.008331301,0,0,0,0.015575419,0,0.015864165,0.010363915,0.02015155,0.009467643,0
"186.0754_1.7631",0.011664804,0.027793376,0,0.003911279,0.008083775,0.018718602,0.015614277,0.007527344,0.009919569,0.022478753,0.013594219
"93.0708_2.6085",0.021344562,0.031102631,0,0.019480391,0.017432062,0,0,0.015586545,0,0.030689267,0.024664091
"274.0564_2.2775",0.004857062,0.009780564,0,0.00807946,0,0,0.010079442,0,0,0,0
"95.0493_2.6093",0.022120252,0.032566444,0.050831314,0,0.002980173,0.002199583,0.019295465,0.039259404,0.019538979,0.007131448,0.021752961
"96.9631_4.7157",0.03778624,0,0.049607034,0.016643839,0,0.027682274,0,0,0.029895516,0.01527964,0.003321593
"412.1455_5.4042",0.014538456,0.032381082,0.020478641,0.014807529,0.027814952,0.010457617,0.019099657,0.01196783,0.015071293,0.013367237,0.010520483
"98.986_1.7508",0,0.01709418,0,0,0,0,0,0,0,0,0
"415.1993_5.0293",0.030060435,0.044726728,0.017381786,0.024502881,0.011775372,0.019310571,0.024328659,0.022828145,0.035226927,0.018687778,0.012607529
"417.0919_3.2011",0,0,0,0,0,0,0,0,0,0,0
"196.0072_4.8974",0,0.005639907,0,0,0,0.007958358,0,0,0,0,0
"284.9803_2.834",0,0,0,0,0.002583251,0,0.001736163,0,0,0.001089749,0.001968644
"423.1981_3.793",0.031201059,0.041300259,0.045941673,0.032574741,0.050070817,0.019836109,0.023785991,0.03711529,0.03087563,0.035676829,0.026575902
"107.0806_4.3612",0.019315331,0.033839444,0.029245584,0,0.020928452,0.018258019,0.030600104,0.063434922,0.039445501,0.038605975,0.006254825
"107.0836_3.1279",0,0.015957476,0,0,0.016909339,0.009949793,0.008977324,0,0.007493788,0,0
"107.0845_4.621",0,0.045517241,0.031399918,0.022326064,0.088795719,0.043433653,0,0.025201689,0.026218047,0,0
"285.0778_5.9631",0,0.009178138,0.037266988,0.024577367,0,0,0,0.010320115,0.011961473,0,0.006771061
"285.0786_5.0372",0.007601433,0,0.014826008,0.023311104,0.033859888,0.008197508,0.01586603,0,0.023755511,0.009854041,0
"286.0383_3.4355",0,0.009415292,0.012831254,0,0,0.01033509,0.006098016,0.019680802,0.013435728,0,0.013003784
"199.0927_2.9891",0,0,0,0,0,0,0,0,0,0,0
"199.1089_1.3409",0.024105297,0.034272864,0,0.029409842,0.056120092,0.036682851,0.051553409,0,0.030847043,0.0232284,0.020248456
"111.9738_3.2096",0.001484284,0,0.002495936,0.003222663,0.001557325,0,0,0.002655115,0,0,0
"431.102_4.8104",0.003452965,0,0,0.00220418,0,0,0,0,0,0.002364685,0
"290.8504_0.2578",0.011470063,0.021998092,0.029547291,0.023540643,0.027786755,0.017255658,0.016699612,0.023209831,0.01577575,0.013586255,0.022766489
"113.0748_2.4041",0.016860616,0.043767207,0.023827334,0,0.029647737,0.031626762,0,0.037861976,0.027972042,0.039521223,0.023217998
"291.0717_5.719",0.009015349,0.010988142,0.009649621,0.009026497,0.007218353,0.006415698,0.007228107,0.003877343,0,0,0
"436.0757_2.9915",0,0,0,0,0,0.001612044,0,0,0,0,0
"113.9655_4.1657",0,0,0,0.033483775,0,0,0.03362114,0,0,0,0
"203.0067_2.9959",0,0,0.008500145,0.005212506,0.007762766,0.007314722,0.007817395,0.02384806,0.01946547,0,0.042828659
"203.15_0.4448",0,0,0,0.013789046,0.027914725,0.014400628,0.022230718,0,0.016233136,0,0.021699285
"204.1277_2.2698",0.032279497,0.0456917,0.013362357,0.012461978,0,0.035730682,0.030145084,0.005437458,0.010993611,0.0136557,0.030169032
"116.9761_1.529",0.00998087,0,0.013708945,0.033112865,0,0.014393247,0.002644338,0.019641174,0.033785343,0,0.012700673
"117.0392_1.8903",0.020735793,0.028395802,0.014599104,0.011496699,0.015822682,0.028355435,0.013283231,0.012364116,0.012755774,0.011859038,0.011579793
"117.1013_0.3196",0.005251453,0.020408886,0.011424952,0.011803764,0.012083367,0.032853509,0.018612935,0.010384773,0.011493877,0.012190236,0.017877243
"207.9862_3.4824",0.010898933,0.014139294,0.024044264,0.017961787,0.020917607,0.013274264,0.015770923,0.012357859,0,0.011105829,0
"446.025_2.1982",0,0.005866158,0,0,0.005921305,0,0.008432791,0.006953772,0.006909803,0,0
"119.0872_4.3947",0.015327238,0.035837536,0.010554741,0,0,0.018011488,0.01775511,0.017073659,0.017386812,0.023005821,0.004084107
"208.1355_3.521",0,0,0.051023309,0,0,0,0,0,0,0,0
"447.0926_3.2031",0,0,0,0,0.065236299,0,0.041473967,0.007099772,0.004684128,0,0
"300.8523_0.3829",0,0.037988279,0.045093903,0.006206667,0.003472531,0,0,0,0,0.013807054,0.014603011
"121.0664_2.406",0.023431069,0.015038844,0,0.028613297,0.105301629,0,0.065041772,0,0,0,0
"210.0624_0.5234",0,0,0,0,0,0,0,0.037866147,0.068023988,0.026312462,0.053885901
"302.164_2.2397",0.020202301,0.021703694,0.038521189,0.015695282,0,0.003792436,0,0.009955115,0,0.018262206,0.013906803
"123.088_4.7902",0.01576745,0.02563173,0.023575496,0,0.045511629,0.027651273,0.028101223,0.02100106,0.016696649,0.023988732,0
"124.0836_2.3781",0.006110603,0.033910318,0.02304938,0.005882881,0.004038634,0.008637425,0.005816425,0.010885344,0.027136904,0.005927738,0.026994258
"306.0823_4.5937",0.003790079,0.005838899,0.00603413,0.004998168,0.004084182,0.002425447,0.002211696,0.003645829,0.002329812,0.00260151,0.005163941
"214.0144_0.5234",0,0.022169824,0,0.012886093,0.019705149,0.026039229,0,0,0,0.010790656,0.006197992
"460.2126_4.4481",0.016688786,0.01196947,0.013237685,0.015619276,0.015638319,0.01817535,0.02078174,0.020940574,0.023191945,0.020762219,0.016216447
"460.3113_2.4461",0,0,0.009357889,0.001552047,0,0,0,0,0,0,0
"126.0653_1.7676",0.014654646,0,0.029686923,0,0,0,0.004770252,0.027172689,0.03329937,0.02557706,0.014978743
"310.0494_2.6164",0.016934258,0.018269047,0.025540329,0,0,0,0,0.031204375,0.026324226,0.018844474,0.035659764
"130.0482_2.7824",0,0.010731907,0.015289788,0,0,0,0.027556691,0,0.001570224,0.001406703,0
"220.0282_3.4997",0.008990801,0.012465585,0.01510278,0.015290929,0.016063438,0.007127241,0.011138669,0.002959629,0.002511542,0.005208361,0.003803098
"474.0211_2.1878",0,0.004459588,0,0,0,0.000906406,0,0,0,0,0
"315.1162_1.6573",0.003755713,0.015491345,0,0,0,0,0,0,0,0,0
"316.086_2.6583",0,0,0,0,0,0,0,0,0,0,0
"223.0551_2.9396",0,0,0,0,0,0,0,0,0,0,0.003015324
"223.1409_4.7046",0,0.065261006,0.014848449,0,0,0,0,0,0.021362399,0.03151014,0
"322.0761_5.7322",0,0.004549543,0.003296331,0,0,0.003374663,0.002511935,0.006909972,0.007802115,0.007571266,0.008463432
"326.084_2.1243",0,0.012007633,0,0,0,0,0,0,0,0,0
"141.0177_4.428",0.013985327,0.016753441,0.024869593,0,0,0,0,0.048880806,0.047429345,0.019912856,0.030705791
"228.1598_4.9713",0,0,0,0,0,0,0,0,0,0,0
"228.1615_3.0356",0.015220867,0.02163282,0.013559339,0.01016355,0.013959531,0.016302013,0,0,0.015010036,0.014359051,0.011579793
"229.1429_4.2702",0.056710453,0.009581573,0.061844848,0,0,0.035748397,0.035493436,0.048789034,0.077010408,0.023653973,0
"330.0674_3.7086",0,0.007455363,0,0,0,0.004870084,0.003863942,0,0,0.003447312,0
"230.1418_3.2524",0.01800124,0.029521603,0,0,0.027255356,0.016533781,0.023008354,0.029124918,0.027904659,0.027450289,0
"231.0759_2.0484",0.022375542,0.028076871,0.02242602,0,0,0,0,0,0,0.019369762,0.034235773
"144.067_1.8114",0,0,0,0.04933563,0,0,0,0,0,0,0
"232.1203_2.8184",0,0,0,0,0.014781573,0,0.005555348,0,0.004147107,0,0
"145.9336_1.5662",0,0.0049448,0.019341632,0,0.028138129,0,0.046492242,0.005078715,0,0,0
"340.0828_3.5128",0,0,0,0,0,0,0.011780173,0,0,0,0
"150.0431_3.2747",0,0,0,0,0,0,0,0,0.011042617,0,0
"541.2643_1.9044",0.011962643,0.006040616,0.025669988,0,0.010094416,0,0.007034164,0.015002545,0.006344196,0,0.003919922
"239.1654_5.4107",0.032475874,0.071086275,0.022478382,0.022858107,0,0.023985793,0.030851857,0.01258103,0,0,0
"240.1075_0.3502",0.007964731,0.011143519,0.012464718,0.017864499,0.016868128,0.009923221,0.014556915,0.012028316,0.012271843,0.013997582,0.016116988
"343.8667_0.282",0.032580609,0.025961565,0.038369089,0.015328932,0,0.022502181,0.035228629,0.021391088,0.022264921,0.025908258,0.030459513
"344.2083_3.7307",0.023869645,0,0,0,0,0.017459378,0,0,0.02779848,0.030872672,0.028607694
"153.0927_2.6106",0.010489814,0.024854845,0,0.021216373,0.040427549,0.017041605,0,0.024025346,0,0.023438516,0.0188071
"346.1732_2.9904",0,0.050388442,0.046941544,0,0,0.021173574,0,0.025812803,0.031837366,0.025676775,0.02129198
"348.1835_4.1258",0.010617459,0.020855936,0.012706582,0,0,0.010064939,0.006073773,0.012820887,0.012506662,0.016401441,0
"154.9855_5.5908",0.007675074,0,0,0,0,0,0,0,0.00157635,0,0
"243.948_0.3365",0.015057219,0.017824724,0.014529288,0.016909861,0.018818038,0.015278985,0.01986051,0.014994202,0.015328573,0.014880777,0.015272382
"351.0671_3.1941",0.00283765,0.004985689,0.007487807,0.003561651,0.005669704,0,0.001419141,0.003366343,0.005025126,0.001271374,0
"158.081_3.8914",0,0.021611013,0,0.043285536,0.024225296,0.04530699,0.039288378,0,0,0,0
"246.172_2.7317",0.034402007,0.030238517,0.026295842,0.031171666,0,0.00771478,0.021652618,0.042202348,0.042571656,0.04082821,0.036535945
"356.1427_3.5672",0.016832796,0.021133978,0.017080079,0.017922264,0.018653196,0.032170015,0.021721617,0.021119945,0.01641895,0.016148591,0.025080869
"158.0836_1.1084",0,0.019318523,0.055701006,0,0.043672337,0.02539264,0.048884828,0.043883434,0.021005066,0,0.034747273
"357.1358_2.2966",0.018384176,0.032312934,0.020870112,0.023792983,0,0.028736302,0,0.016808773,0.014805846,0.020974115,0.022349711
"158.9642_3.2178",0.030024433,0.037415838,0.026744662,0,0,0,0.043596151,0.029531632,0.032255957,0.01273333,0
"158.9658_0.2449",0.008491676,0,0,0.007564138,0,0.003630051,0.003075116,0,0.004222657,0.004020677,0
"249.9847_3.2931",0,0.008913725,0,0.009704473,0.013174362,0,0,0.00881423,0,0.00626784,0.00786826
"250.1206_3.0403",0.025494666,0.031478806,0.016808294,0,0.013979052,0.017605525,0.022282933,0.01682963,0.028121101,0.023504399,0.023810012
"250.1661_3.9106",0.006833925,0,0,0,0,0,0,0,0,0,0
"162.0561_2.3743",0,0,0,0,0,0,0,0,0,0.035626971,0.017733581
"365.102_4.4679",0.005541109,0.019424833,0.029013694,0,0,0,0,0.035824233,0.03572311,0.019416058,0.023909471
"618.1768_2.9977",0.010632187,0.007932397,0.011230464,0.004981447,0.010372044,0.006278408,0.009016485,0.018072716,0.013092688,0,0.009495904
"163.1129_4.2229",0.018578917,0,0.02465765,0.031545617,0.051406906,0.017574524,0.035099955,0.031721632,0.014630242,0,0.016631646
"365.2332_3.302",0.011002031,0.004906638,0.018566171,0,0,0.001436372,0.005758616,0.015448887,0.01513255,0.015525368,0.014536706
"365.2362_4.1411",0.005166356,0.006253237,0.013920888,0.004428122,0.006574167,0.003272803,0.005115247,0,0.006803624,0.004914556,0
"164.0409_5.2364",0,0,0,0,0,0,0,0,0.003844905,0,0
"254.051_3.1163",0.004575588,0.005481805,0,0,0,0,0,0.003796,0,0,0
"254.1751_5.0017",0,0,0,0.011929934,0,0.012397384,0.020539311,0.013819944,0.032143652,0.023160736,0
"254.1787_5.7816",0.012080469,0.009756031,0.02128153,0,0.023591955,0.011761128,0.012289273,0.015843088,0.01101403,0.015833418,0.013335312
"371.0547_2.6144",0.015081767,0.021897233,0.030562122,0,0,0,0,0.024890917,0.022528326,0.018112632,0.023761073
"256.0784_0.3348",0.01169426,0.011628731,0.016169973,0.020653927,0.030875377,0.01745052,0.018911308,0.020285659,0.014221861,0.012377203,0.017916711
"648.1481_3.3777",0,0,0,0.001856072,0.001824109,0,0,0.001825,0,0,0
"167.108_4.7348",0.025964335,0.036366362,0,0,0,0.022542039,0.031038341,0.023685374,0,0.034097404,0
"375.6749_2.6129",0,0,0.00998873,0,0,0,0,0,0,0,0
"378.0879_1.9705",0.01703081,0.03276271,0.008644764,0.020736014,0.00330552,0.018407118,0,0.016983973,0.02261817,0.014264677,0.009915839
"171.0674_1.9543",0,0.037058743,0.034556616,0.032605143,0.041490347,0,0.025350589,0.045904491,0.045520165,0.026205624,0.018821308
"61.0131_4.5184",0.007303594,0.011797737,0.021363813,0.004007047,0,0.008074981,0.010142846,0.006252972,0.006781163,0.010236878,0.008580256
"63.5149_5.1158",0,0.003868066,0.012975873,0.012097148,0,0.006876282,0.016723855,0.020335717,0.00808594,0,0.011892377
"261.0901_1.7752",0.032816261,0,0.033339816,0.044763096,0.076358809,0.019803632,0.039318216,0.046993234,0.02339001,0,0.020911512
"263.1075_3.2996",0.028171941,0.039678343,0,0.021696732,0.024845623,0.017345708,0.02933761,0.023053403,0.034056916,0.029660059,0.017348377
"174.1327_2.7562",0.029484395,0.051099905,0.072065468,0.033345444,0,0,0,0.04791512,0.039318903,0,0.031349902
"175.5074_4.7987",0,0.001758212,0.004445808,0.001422836,0.002155962,0.002410684,0.002782336,0.0009636,0,0,0
"75.0277_1.9549",0.026307995,0.038348099,0.048888922,0,0.054172351,0.022958336,0.04845405,0,0,0,0.014478294
"389.125_2.6917",0.0154287,0.023404661,0.024974318,0.026704021,0.035436734,0.015552088,0.016130837,0.019576517,0.015736954,0.012863317,0.013704729
