"M_T","lia_080314_039_pos","lia_080314_040_pos","lia_080314_041_pos","lia_080314_042_pos","lia_080314_043_pos","lia_080314_044_pos","lia_080314_045_pos","lia_080314_046_pos","lia_080314_047_pos","lia_080314_048_pos"
"475.1529_4.0598",0,0,0,0,0,0,0,0,0.011118584,0
"132.1016_5.5028",0.005343415,0.001323685,0,0,0,0,0,0,0,0
"220.1571_4.8893",0,0.001644646,0,0,0,0.001041719,0.003290752,0,0.00725609,0
"221.1242_4.8868",0,0,0,0,0,0,0,0,0,0
"315.0679_1.951",0,0,0,0,0,0,0,0,0,0
"315.1594_2.8961",0,0.0091352,0,0,0,0,0,0,0,0
"477.6846_1.8274",0,0.037488185,0.000757194,0.004694015,0.000362559,0.000805345,0,0.003855551,0.000326808,0.014958702
"479.1794_3.5037",0,0,0,0,0,0,0,0,0,0
"479.2848_3.7174",0,0,0,0,0,0,0.000759941,0,0,0
"480.1756_4.3981",0,0.002158183,0,0,0,0,0,0,0,0
"480.1892_5.5047",0.004330508,0.001883706,0,0,0.011996369,0.00596792,0.002567414,0,0.003957221,0
"480.2777_4.8534",0.001733782,0.003450879,0,0,0.008463589,0.002826029,0.00421279,0.001965874,0,0
"221.156_5.2338",0,0.00492287,0,0,0,0,0,0,0,0
"222.0793_2.6692",0,0,0,0,0.058638923,0,0,0,0,0
"316.1266_3.9276",0,0,0,0,0,0,0,0,0,0
"316.1967_5.6713",0,0,0,0,0.001325518,0.003104239,0,0,0.00124566,0
"481.1267_4.7129",0,0,0,0,0,0,0,0,0,0
"134.0687_0.3492",0,0,0,0,0.008379475,0.009429858,0,0,0,0
"222.9739_3.0619",0,0,0,0,0,0,0,0,0,0
"223.0641_2.3441",0,0,0,0.00212168,0,0.003118881,0,0,0,0
"223.0761_5.6586",0,0,0,0,0,0,0,0,0,0
"317.0838_3.6356",0,0,0,0,0,0,0,0,0,0
"483.0901_2.6286",0,0,0,0,0,0,0,0,0,0
"484.1988_4.139",0,0,0,0,0,0,0,0,0,0
"485.1134_3.9924",0,0,0,0.00307887,0,0,0,0,0.004892651,0
"485.1221_4.7298",0,0,0,0,0,0,0,0,0,0
"223.1151_3.1217",0,0,0,0,0,0,0,0,0,0
"223.117_3.2967",0.009034607,0.003900223,0,0,0,0,0,0,0,0
"223.1411_5.5848",0,0,0.003933324,0,0,0,0,0,0,0
"223.1543_3.838",0,0,0,0,0,0,0,0,0,0
"485.2444_3.1277",0,0.00019479,0.000397957,0.000456062,0,0,0,0,0,0
"486.0232_3.8622",0.00810589,0.002970545,0,0,0,0,0.014480704,0.003374242,0.005276295,0.002212356
"486.1252_5.0325",0.002651976,0.006693686,0,0.004661568,0.001308115,0.001533293,0.002215332,0,0.00593228,0
"136.0572_0.4366",0.003706978,0.012420064,0,0,0,0,0,0,0,0
"224.0952_3.1223",0.014706888,0,0,0,0,0,0.005056394,0,0.002282921,0
"224.1272_5.6513",0,0,0,0.001559264,0.018940108,0.01414897,0,0,0.005989116,0
"224.1279_3.3886",0.003022936,0,0,0,0.014847536,0,0.010398638,0,0,0
"319.1414_2.3655",0,0,0,0,0,0,0,0,0,0
"136.0597_1.768",0,0,0,0,0,0,0.006171903,0,0,0
"320.1591_3.4809",0,0,0,0,0,0,0,0,0,0
"320.1823_5.5098",0,0.008309556,0,0.005946834,0.017690003,0,0,0,0.011374347,0
"320.2099_2.13",0,0,0,0,0,0,0,0,0,0
"321.0835_4.9987",0,0.001476418,0,0.001995497,0.010444614,0.00646577,0.003468537,0,0,0
"321.1458_4.2436",0,0,0,0,0,0,0,0,0,0
"489.1114_5.1334",0,0,0,0,0,0,0,0,0,0
"489.1467_4.7136",0.000807695,0,0,0,0,0,0,0,0,0
"489.1761_3.8623",0,0,0,0,0,0,0,0,0.001747714,0
"322.034_3.6298",0,0,0,0,0,0,0,0,0,0
"322.0501_3.8226",0,0,0,0,0,0,0,0,0.004866601,0
"490.2888_3.7244",0.003946392,0,0,0,0.005673331,0.008151765,0.004672938,0,0.003943012,0
"490.7719_0.2666",0,0.001748681,0.005061587,0,0.005415189,0.002240323,0.001802245,0.008737218,0.002652357,0
"491.1238_5.1635",0.01777192,0.007404226,0,0,0.01133506,0.006756531,0.004224991,0,0.004445065,0
"491.3007_5.7259",0,0,0,0,0.002755452,0,0,0,0,0
"226.02_2.9368",0,0,0,0,0,0,0,0,0,0
"226.0567_4.8538",0,0,0,0,0,0,0,0,0,0
"324.157_3.2893",0.01454114,0.005474037,0,0,0.011204539,0.004673093,0.003592288,0,0.005444435,0
"492.2487_1.6699",0,0,0.000216188,"8.29E-05",0,0.000531319,0,0.000321296,0,0
"492.2859_5.3642",0,0,0,0,0,0,0,0,0,0
"492.8855_0.2858",0,0,0.013752113,0,0,0,0,0,0,0
"139.0769_3.8697",0,0,0,0,0,0,0,0,0,0
"139.0857_1.8659",0,0,0,0,0,0,0,0,0,0.001950094
"325.0945_4.8326",0,0,0,0,0,0,0,0,0,0
"325.0975_3.8889",0,0,0,0,0,0,0,0,0,0
"325.0979_5.0324",0,0,0,0,0,0,0,0,0,0
"495.2478_3.7378",0.003264982,0,0,0,0,0,0.002677222,0,0.003111783,0
"495.7694_0.2764",0.00087873,0.00193019,0,0,0,0,0.00293867,0.001347411,0,0
"496.1931_3.7167",0.001681163,0,0,0.000706626,0,0,0,0,0.00750238,0
"226.1807_5.1262",0.008290055,0.004508942,0,0.004677791,0.012231307,0.006662399,0.004557901,0,0.010725467,0
"227.0167_3.1847",0,0,0,0,0,0,0,0.00275324,0,0
"325.0996_4.2435",0,0.005170784,0,0,0.012274814,0,0,0,0,0
"497.1656_3.7052",0.013428257,0.006950455,0,0,0.008260556,0.004210804,0.003327355,0.00160267,0.004132466,0.001204662
"497.3487_5.3642",0,0,0,0,0,0,0.000196957,0,0,0
"498.6838_0.2845",0.002615143,0.00389801,0,0.005874729,0.006436156,0.004457637,0.003459822,0.00092579,0.003786713,0.000951106
"498.909_0.2423",0,0,0,0,0,0,0,0,0,0.001894595
"499.0796_3.0153",0,0,0,0,0,0,0,0,0,0
"139.9881_5.9552",0,0.004449176,0,0,0,0,0,0.018052261,0,0
"326.0703_3.7428",0,0,0,0,0,0,0,0,0,0
"326.1947_4.494",0,0,0,0.002552506,0.011320558,0.008484362,0.006131815,0,0.00885224,0.002847877
"499.9884_2.8945",0.004993502,0.005529375,0,0.002741781,0.00085564,0.004581053,0,0.001418528,0.003414909,0.001251455
"500.1891_3.7139",0,0.000548953,0,0,0,0,0,0,0,0
"500.2503_2.5785",0,0,0,0,0,0,0,0,0,0
"501.182_4.3586",0.009234558,0.004477952,0.001760692,0,0.010462017,0.010304232,0.007698757,0,0.005157886,0.001247103
"501.212_5.003",0.001386499,0.006970376,0,0.003895455,0.003933045,0.002355373,0.004191875,0,0,0
"501.7697_0.2722",0.000762969,0.002078496,0,0.001775578,0.002758353,0.002426494,0.00248898,0.002844676,0.002230821,0.002193856
"228.1637_5.878",0.002783522,0.004502301,0,0.001162688,0.001302314,0.00506426,0.008537132,0.001123901,0.00577598,0
"228.1709_5.6486",0,0.013761458,0,0,0,0,0.011641385,0.010010972,0,0
"228.9654_0.2364",0,0,0,0,0,0,0,0,0,0
"327.0549_0.385",0.043105127,0.002122766,0,0,0,0,0,0,0,0
"327.1508_2.3141",0.011489263,0.009414103,0,0,0,0,0.008479613,0,0.006635628,0
"327.1647_3.717",0.010365857,0,0,0,0,0,0,0.002833246,0,0
"502.7491_3.8201",0,0.015018737,0,0.023536771,0,0,"6.62E-05",0.004712764,0,0.005073292
"502.8383_0.2512",0.012007556,0.00224451,0,0.004800369,0.001908513,0.004405342,0.002689423,0.001929046,0.004603733,0.001861948
"504.0419_4.7792",0,0,0,0,0,0,0,0,0,0
"504.1037_4.1335",0.005417081,0,0,0,0,0,0,0,0,0
"141.0951_2.4162",0,0.021249798,0.0015843,0,0,0,0,0,0,0
"141.1291_4.7072",0,0,0,0,0.009612177,0,0,0,0.006311188,0
"229.1104_2.4255",0,0,0,0,0,0,0,0,0,0
"328.0833_4.3476",0,0,0,0,0.00225367,0,0,0,0,0
"328.1221_4.7092",0.007261362,0.003309213,0,0.002242456,0,0.007626722,0.006124843,0,0.008598845,0
"328.2115_3.7244",0,0.004353995,0,0,0,0,0,0,0,0
"328.2151_4.8038",0,0,0,0,0,0,0.001715095,0,0.002195299,0
"328.6377_5.6794",0.002696701,0,0.001406833,0,0.00310931,0.001999766,0.002882894,0.002463692,0.00420588,0.002934935
"328.9006_0.2392",0.035499113,0,0,0,0,0,0,0,0,0
"329.087_4.9995",0,0,0,0,0,0,0,0,0.007000327,0
"504.3014_5.7339",0,0,0,0,0.003309443,0,0,0,0,0
"506.1276_3.6982",0.009087226,0.013166021,0,0,0.007480328,0.00304776,0.00114514,0,0.003125992,0
"229.1444_1.6746",0.006014302,0,0,0,0,0,0,0,0.00062283,0
"329.1537_3.6477",0,0.018980939,0,0.003309605,0,0,0.004693854,0,0,0
"329.1777_1.828",0,0.011594421,0,0,0,0,0,0,0,0
"329.2024_3.7291",0.003020306,0.047581839,0,0.032746341,0.001247205,0,0,0,0,0
"509.2878_5.0966",0.002686178,0,0,0.001119425,0.002033234,0.002606389,0.003011875,0.002221133,0.003403068,0.002659615
"230.0685_2.4826",0,0,0.009304672,0,0,0,0,0,0,0
"230.0941_4.5985",0,0.001441002,0.002140365,0.003702575,0.01669804,0.010994528,0,0.000365744,0.001293024,0
"230.1094_2.1193",0,0.003805042,0,0,0.013179763,0.016152919,0,0,0,0
"330.0642_0.8217",0,0,0,0,0,0,0,0,0,0
"509.5688_4.3451",0,0,0,0,0,0,0,0,0,0
"510.1087_2.9389",0,0,0,0,0,0,0,0,0,0.000388495
"510.1603_3.0514",0,0,0,0,0,0,0,0,0,0
"510.1967_5.2138",0.003562277,0.001905841,0,0.003075265,0.010981202,0.004583145,0.003149571,0,0,0
"511.0903_4.9181",0.008768883,0.005135368,0.004003235,0.00188013,0.003819927,0,0.001603545,0,0,0
"231.0199_2.4729",0,0,0,0,0,0,0,0,0,0
"330.2246_4.7773",0.00807958,0.005987573,0,0,0.012338625,0,0,0,0,0.002228679
"330.2294_4.9974",0,0,0,0,0,0,0,0,0,0
"513.2194_4.4151",0,0.000250128,0,0,0,0,0,0,0,0
"231.9172_0.237",0.012620562,0.001726546,0,0,0,0,0,0,0,0
"331.1936_3.5326",0,0,0,0,0.000539489,0,0,0,0,0
"331.2211_3.4217",0,0.005586926,0,0.007488071,0.012364729,0,0,0,0.008504118,0
"332.1539_1.7881",0,0,0,0,0,0,0,0,0,0
"514.1549_2.9545",0,0.001870425,0,0,0,0.000589889,0,0,0,0
"515.1489_5.2175",0.007869106,0.002147115,0,0.004993249,0.010247382,0.006394648,0.003142599,0,0.00327045,0
"145.0707_2.4332",0,0,0,0.013258248,0,0,0,0,0,0
"332.1968_4.6337",0,0,0,0,0.000710617,0,0,0,0,0
"332.2438_4.3969",0,0,0,0,0,0,0,0,0,0
"516.2987_4.8547",0.003243934,0.003083434,0,0.00141866,0.00737591,0.002275884,0.002989216,0,0,0
"516.3012_5.4888",0,0,0,0,0,0,0,0,0.00118172,0
"516.7311_0.2652",0.003414945,0.002937342,0.001748861,0,0.004547946,0.00564369,0.00116257,0.002425594,0.002138462,0
"516.765_2.4973",0,0,0,0,0,"6.69E-05",0,0.000214621,0,0
"145.932_5.9389",0,0,0,0,0,0,0.028909119,0,0,0
"145.9328_3.4616",0,0,0,0,0,0.007329685,0,0,0,0
"233.1219_4.8231",0,0,0,0,0.043028561,0,0,0,0,0
"233.1332_5.0145",0,0.004384984,0,0,0,0,0.014114678,0,0,0
"233.1573_5.674",0,0,0,0,0,0,0.003139113,0,0,0
"234.0397_3.9519",0,0,0,0,0,0,0.006424636,0,0,0
"333.098_4.6352",0,0,0,0,0,0,0,0,0,0
"519.1229_2.9943",0,0,0,0,0,0,0,0,0,0
"519.2678_2.8539",0,0,0,0,0,0,0,0,0,0
"519.5632_3.2694",0,0.016725362,0.008276436,0.009748553,0,0,0,0.004694985,0,0.007858052
"520.3267_3.5563",0,0.002215734,0,0,0,0,0.000697193,0,0,0
"520.9087_0.3561",0.011952307,0.003442025,0.002036036,0.004713844,0.004257899,0.010984069,0.004394061,0,0.007284508,0
"521.2928_3.6686",0,0.043030841,0.022687868,0.004692212,0.000820835,0,0,0,0,0.006362835
"234.0776_2.9305",0,0,0,0,0.050224642,0.002744448,0.00195737,0,0,0
"334.1655_4.1078",0,0.001956752,0,0,0,0,0,0,0,0
"334.1667_5.0434",0.006761485,0.016214039,0,0.008216328,0.015970021,0,0,0,0,0
"334.2066_4.6773",0,0,0,0,0,0,0,0,0,0
"523.1461_2.6487",0,0,0,0,0,0,0,0,0,0
"146.0968_5.1411",0,0,0,0,0.011169733,0.006434393,0.003723012,0,0.006249615,0
"147.026_0.2362",0.019800365,0,0,0,0,0,0,0,0,0
"235.1151_2.2961",0,0,0,0,0,0,0,0,0,0
"235.138_4.7787",0,0,0,0,0,0,0,0,0,0
"235.1399_5.6935",0.004925097,0,0,0,0.019450592,0.014761869,0.006419407,0,0,0
"525.1731_4.3951",0,0,0,0,0,0,0,0,0.009167207,0
"527.0479_3.2817",0,0,0,0,0.022722329,0,0,0,0,0
"235.1626_5.0197",0,0,0,0,0,0,0,0.002198274,0,0
"236.0192_0.3446",0,0,0.002330739,0.003718799,0.002723547,0.00304776,0,0,0.002003476,0
"337.1494_4.775",0,0,0,0,0,0,0,0,0.010128687,0
"527.2191_4.4127",0,0,0,0,0,0,0,0,0,0
"528.2709_2.9506",0,0,0,0.001534027,0,0,0,0,0,0
"148.115_4.6014",0.013107284,0.005440834,0,0.002792254,0.016460201,0.009063792,0.002490723,0.001109931,0.004096944,0
"236.1308_4.893",0,0,0,0,0,0,0,0,0,0
"237.0706_5.3953",0.008945156,0.004823261,0,0,0.012825905,0.007967686,0,0,0.006915072,0
"338.1847_3.0999",0,0,0,0.001283463,0,0,0,0,0,0
"338.1863_5.1823",0,0.001314831,0,0,0,0.002991281,0.002440176,0,0.003632781,0
"339.0623_4.7727",0,0,0,0,0,0,0,0,0,0
"529.2123_4.1428",0,0,0,0,0,0,0,0,0,0
"529.2219_4.4686",0,0,0,0,0,0,0,0,0,0
"529.2315_1.7037",0.002725642,0,0,0,0,0,0,0,0.000918852,0
"237.1355_3.8544",0,0,0,0,0,0,0,0,0,0
"237.1465_4.945",0.030421422,0,0,0.004960802,0,0,0,0,0,0
"237.1559_2.9547",0.023628366,0,0,0,0.010404007,0.021091671,0,0,0.0152771,0
"339.1031_5.0059",0,0,0,0,0,0,0.010658342,0,0.007121104,0
"339.1681_3.1298",0.010323762,0.000719394,0,0.002615597,0.013759858,0.012078083,0.000782599,0.001031195,0.008542009,0
"339.2723_5.5251",0,0,0,0,0,0,0.002302481,0,0,0
"340.0663_4.4189",0,0,0,0,0,0,0,0,0,0
"340.0819_4.7408",0,0,0,0,0,0,0,0,0,0
"531.3087_5.8155",0,0.002704922,0,0,0,0.005076811,0,0.004000325,0,0
"532.7145_0.2739",0.003830631,0.002518986,0.00122829,0.004459675,0.005394885,0.000529227,0.003691638,0.002825626,0.00148011,0.001955535
"533.1691_3.1022",0,0,0,0,0,0,0,0.001032465,0,0
"535.2625_3.2234",0,0.05428438,0.010422179,0.009510607,0,0,0,0,0,0
"536.8032_0.2581",0.004322615,0.004004259,0.002343646,0.003138356,0.002094144,0.003786167,0.002434948,0.001652198,0.006386969,0.002304855
"150.044_3.1822",0,0,0,0,0,0.005026608,0,0,0,0
"150.0659_2.6771",0,0,0,0,0.03028677,0,0,0,0,0
"237.1859_3.7392",0.018074476,0,0,0.007410559,0.041877072,0.022407417,0.006198048,0,0.008174942,0
"537.1033_3.6332",0,0.000385153,0,0,0,0,0,0,0,0
"538.2349_5.1871",0.000923456,0.00381611,0,0,0,0,0.004460294,0,0.003628045,0
"538.6831_0.2674",0,0.003025883,0.001129338,0.002929253,0.004394221,0.002621032,0.002227533,0.004021914,0.00323256,0
"539.1968_3.0649",0,0,0,0,0,0,0,0,0,0
"150.0751_1.3893",0,0,0,0,0,0,0,0,0,0
"150.093_4.8758",0,0,0,0,0,0,0,0,0,0
"238.146_4.1812",0,0,0,0.014018953,0.003196325,0,0,0,0,0
"541.22_3.7156",0.001778507,0,0,0,0,0,0,0,0,0
"151.0808_2.4436",0.00527238,0,0,0,0,0,0,0,0,0
"151.0828_2.5774",0,0,0.001811243,0,0.019122838,0,0,0,0,0
"239.1616_4.6928",0,0,0,0,0.038596634,0.02460172,0,0,0,0
"239.1658_5.2333",0,0.004247746,0,0,0,0,0,0,0,0
"239.971_0.2373",0.008234805,0,0,0,0,0,0,0,0,0
"342.2273_4.4683",0,0,0,0,0,0,0.005992376,0,0,0
"343.0863_3.9605",0,0,0,0,0,0,0,0,0,0
"543.0247_4.9229",0,0,0,0,0,0,0,0,0,0
"543.0755_2.5709",0,0,0.000974458,0,0,0,0,0,0.005629153,0
"543.2528_5.4242",0.003583324,0.001715478,0.002183387,0.00277603,0.007941503,0.002997557,0.002077636,0,0.00372514,0
"544.2129_5.7224",0,0,0.000648563,0,0.002735149,0,0,0,0,0.001201397
"544.2482_5.3705",0,0.001983314,0,0,0,0,0.002405317,0,0,0.001115428
"544.3136_4.867",0,0,0,0,0,0,0.001997459,0,0,0
"343.184_5.0286",0,0.016291512,0,0,0,0,0,0,0,0
"343.185_3.8947",0,0,0.004495842,0,0,0,0,0,0,0
"343.2569_5.3199",0,0.001757535,0,0,0.003982354,0,0.001995716,0.00457434,0,0.003946982
"546.2349_4.1304",0,0,0,0.000319063,0,0,0,0,0,0
"152.0721_0.68",0,0,0,0,0.011767231,0,0,0,0,0
"241.0392_2.1904",0,0.005887965,0,0,0,0,0,0,0,0
"241.0716_2.4336",0,0,0,0,0.015627765,0,0,0,0,0
"548.187_3.4387",0.005911696,0,0,0,0,0.002395117,0,0,0,0
"550.6974_0.2732",0,0,0.002566287,0.002849938,0,0,0,0,0,0
"152.1104_3.9601",0,0.003034737,0,0,0,0,0,0,0,0
"153.0917_5.2901",0,0.012851701,0,0,0,0,0,0,0,0
"241.0941_5.4998",0,0.011421766,0,0,0,0,0,0.011066296,0,0
"241.1066_3.2838",0,0.031303609,0,0,0,0,0,0,0,0
"345.1052_5.0053",0,0,0,0,0,0,0.000693707,0,0,0
"552.7768_0.2588",0,0.004187981,0.004161343,0.002244258,0.006027189,0.003715046,0.003180944,0.000901661,0.010779935,0.002354913
"553.1383_2.6982",0,0,0,0,0,0,0,0.000642592,0,0
"554.0451_2.7394",0,0,0,0,0,0,0,0,0,0
"153.0922_3.046",0,0,0,0,0.004443529,0,0,0,0.001939536,0
"242.0423_0.384",0,0.006523245,0,0,0,0,0,0,0,0.003169991
"345.1627_3.0023",0.01508048,0,0,0,0,0,0,0,0.013096011,0
"346.1236_5.9408",0.004643588,0.002685001,0,0.002676886,0.010618643,0.005296451,0.003276808,0,0.004904491,0
"346.1519_2.888",0,0,0,0,0,0,0,0,0,0
"346.1832_3.6451",0.018750625,0.02533153,0,0,0,0,0,0,0,0
"556.7204_0.2727",0,0,0,0,0,0,0,0,0,0
"556.8582_0.2375",0.038095839,0.000402861,0,0,0,0,0,0,0,0
"557.126_3.3867",0,0,0,0,0,0,0,0,0,0
"557.2126_5.7427",0,0,0,0.001638579,0.002564021,0.003213013,0,0.001319472,0,0.000978312
"558.7337_0.2628",0.005748578,0.002153756,0,0.003187027,0.005760345,0.004424168,0.001798759,0,0.00315441,0
"560.1365_3.0028",0,0,0,0,0,0.000466473,0,0.001008336,0,0
"153.1403_1.8957",0,0,0,0,0,0,0,0.036808071,0,0
"154.0689_3.5088",0.000518293,0,0,0,0,0,0,0,0,0
"242.0951_1.745",0,0,0,0,0,0,0,0,0,0
"347.129_2.4401",0,0,0,0,0,0.010009288,0,0,0.005676517,0
"347.2273_4.7423",0,0,0,0,0,0.001083555,0,0,0,0
"154.973_2.5525",0.006853568,0,0,0,0,0,0,0,0,0
"242.1799_5.2037",0,0.008809812,0,0,0,0,0.006164932,0,0,0
"242.872_0.2715",0,0,0,0,0,0,0,0,0,0
"243.0896_0.3303",0,0,0,0,0.00902048,0.003792443,0,0.005653793,0.002796815,0
"349.084_2.6886",0,0,0,0,0,0,0,0,0,0
"565.2242_2.8253",0,0,0,0,0,0,0,0,0,0
"154.9849_2.9343",0,0,0,0,0,0,0,0,0,0
"154.9851_5.4759",0,0,0,0,0,0,0,0,0,0
"154.9925_4.4714",0,0,0,0,0,0.003922135,0,0.037580197,0,0
"349.1262_5.2381",0,0,0,0,0.012257411,0.004097846,0.001608773,0,0.002493689,0
"349.1357_4.2286",0.019566213,0.005212841,0.001923102,0.002493019,0,0,0,0,0,0
"349.2364_3.9301",0,0,0,0,0,0,0,0,0,0
"350.0837_5.1963",0.008029593,0.00614252,0,0.006768827,0,0,0.006790662,0,0.011715364,0
"566.6989_0.2706",0,0.001511835,0.003449322,0.002083825,0.002146352,0,0,0,0,0
"568.2713_1.8226",0,0.006629494,0,0,0,0,0,0,0,0
"570.2177_5.4866",0,0,0,0,0,0,0,0,0,0
"244.0083_5.0335",0,0,0,0,0.002906277,0,0.006820293,0,0,0
"244.0813_0.317",0,0.003588117,0,0.003996402,0,0,0.010588623,0,0.013399137,0
"244.0946_4.1578",0.021820918,0,0,0,0.02577943,0.02194722,0,0,0,0
"244.117_5.3912",0.009163523,0.002961691,0,0.00312033,0.023821609,0.010634737,0.002658049,0,0.005847025,0
"350.8906_0.2502",0.0208922,0.002676146,0.00284163,0.004867066,0,0.003725505,0.00242449,0.00182237,0.003457536,0.002251532
"351.0178_5.0102",0.009547638,0.008738979,0.001402531,0.020495756,0,0.017177904,0.006539673,0,0.026499884,0
"572.3617_4.8317",0,0.011910954,0.010104889,0.010610204,0,0,0,0,0,0
"572.6364_0.2792",0.001383868,0.001881493,0.003184734,0.005458324,0.004521842,0.003102147,0.005628093,0.001499804,0.00294601,0
"574.7666_0.2739",0.001007645,0,0.009286387,0.001615145,0.001055773,0,0.001446676,0.007855877,0,0.009864734
"244.1568_2.4942",0,0,0,0,0,0.012594759,0,0,0,0
"244.1593_4.767",0.004656743,0.011510307,0,0,0.00761665,0.004614522,0,0.000942299,0,0.000892342
"244.7934_0.2898",0.014299094,0.00157824,0.002358704,0.004117177,0.009670187,0.006417658,0.002907296,0.001884598,0.0050229,0.000488612
"576.0949_2.6795",0.018816398,0.00519956,0.000757194,0,0,0,0,0,0,0
"576.1162_1.7377",0.006987745,0.005839267,0,0.004304649,0.006050393,0.008919457,0.004789718,0.003413611,0.0066972,0.001727009
"576.1201_2.9607",0,0,0,0,0,0,0,0,0,0
"577.0891_4.7907",0,0,0,0,0,0,0,0,0,0
"577.2695_4.5952",0.004919836,0,0,0,0.005583416,0.003886574,0.000861034,0,0.001399592,0
"245.0957_3.7977",0,0.006649416,0,0,0,0.020980806,0.011915033,0,0,0
"353.1392_4.528",0,0,0,0,0,0,0,0,0,0
"578.7602_0.2596",0,0.001097906,0.004947577,0.005245616,0.004545046,0.004378148,0.003892081,0.007227254,0.003327287,0.003619427
"158.0007_2.6892",0,0.003572622,0,0.008066711,0,0,0.008748033,0,0,0
"246.0279_4.9296",0,0,0,0,0,0,0,0,0,0
"581.2562_3.1145",0,0.032492269,0,0.020688636,0,0.00206252,0,0,0,0
"581.6104_3.4323",0,0,0,0,0,0,0,0,0,0
"582.6907_0.2738",0,0.000349736,0.002651256,0.002085628,0.002445101,0,0,0.003319635,0.00024629,0.000778079
"584.7246_0.2587",0.003946392,0.001549464,0,0,0.007848688,0.00575874,0.00223799,0.001468056,0.00377724,0.000278585
"585.0842_3.1485",0,0,0,0,0.001258807,0.001252991,0,0.000406382,0.001257501,0
"158.0055_0.2151",0,0.005624556,0.01094275,0.002864358,0,0.000525043,0,0.001021035,0,0
"158.0654_4.4886",0.001141823,0,0.001201401,0.007387125,0.005519606,0.0017613,0,0,0.005873075,0
"247.094_4.8873",0,0,0,0.01127537,0,0,0,0.006937707,0.002038999,0
"355.2642_5.4772",0,0.005794997,0,0,0,0,0.002844549,0,0.004390597,0.006206131
"356.1182_2.4657",0,0,0,0,0,0,0,0,0,0
"356.1298_0.3493",0.007332397,0.003428743,0.004373228,0.002051378,0.006192516,0.002066703,0.003290752,0.002946271,0.001821127,0
"356.2377_4.7891",0,0.005489531,0,0,0,0,0,0,0,0
"356.9712_0.2378",0.004743563,0,0,0,0,0,0,0,0,0
"585.3396_4.9741",0,0,0.005223996,0.025332177,0,0,0,0,0,0
"588.6234_0.274",0.001607497,0.001356888,0.003635394,0.004740883,0.005751644,0,0.004226734,0.003152002,0.00205084,0.000931518
"589.1463_2.3273",0,0,0,0.000472286,0,0,0,0,0,0
"589.2004_4.0769",0.001081311,0.001250639,0,0,0,0,0,0,0.001302497,0
"158.0838_4.7922",0,0,0,0,0.013701848,0,0,0,0,0
"247.1227_5.0155",0,0.002180318,0,0.001094189,0,0,0,0,0.011651424,0
"247.1382_3.4677",0,0.006534313,0,0,0,0,0,0,0,0.005333377
"247.1768_5.2893",0,0,0,0,0,0.002215222,0,0,0,0
"247.1899_5.6794",0,0,0,0,0,0,0,0,0,0
"357.0685_3.1043",0,0,0,0,0,0,0,0,0,0
"357.1596_3.3346",0,0,0,0,0,0,0,0,0,0
"590.1954_2.9485",0,0.001522902,0,0,0,0,0,0,0,0
"590.7357_0.2697",0,0.000723821,0.004941124,0.000623705,0,0,0.001371728,0.007683164,0,0.006271424
"591.3548_4.5181",0,0.000190363,0,0,0,0,0,0,0,0
"592.3728_5.4734",0,0.004283162,0.000434526,0.001485356,0.002308779,0.00229471,0.004003632,0.000857213,0.003843549,0.002256973
"158.9634_5.774",0,0,0,0.002655255,0,0.018238449,0.002260649,0,0,0.03848933
"247.8952_0.2346",0,0.003864807,0.004203289,0.00869943,0.005777748,0.005553743,0.004890811,0,0.00677535,0.006404187
"248.0984_1.9631",0,0,0,0,0,0,0.017565785,0.000335265,0.008965912,0
"248.1313_5.0217",0,0,0,0,0,0,0,0,0,0
"358.1474_3.7602",0.006103753,0.009239235,0,0,0,0.010494586,0,0,0.009749779,0
"358.2187_4.348",0,0,0,0,0,0,0,0,0,0
"359.0395_0.3491",0.001299679,0,0,0,0,0,0,0,0,0
"593.1621_2.1568",0,0,0,0,0,0,0,0,0,0
"593.2606_3.0515",0,0,0.000865826,0,0,0,0.00029805,0,0,0
"593.3121_3.9143",0,0.054266672,0,0,0,0,0,0,0,0
"594.6956_0.2726",0,0.002105058,0,0.001537632,0.001783793,0,0.00219093,0,0,0.001523511
"159.0148_2.5636",0,0,0,0,0,0,0,0,0,0
"159.1485_0.2466",0,0.003802828,0,0,0,0,0,0,0,0.006498863
"159.9598_5.9513",0,0,0,0,0,0,0,0,0,0
"359.1309_2.8804",0,0,0,0,0,0,0,0,0,0
"359.1461_4.4153",0,0,0,0,0,0,0,0.004369879,0.010022119,0
"359.1665_3.9666",0,0,0,0,0,0,0,0,0,0
"595.164_3.4455",0,0,0,0,0,0,0,0,0,0
"595.3611_2.2718",0,0.062651488,0.02031088,0.012778752,0,0,0,0,0,0.003113404
"596.815_4.9277",0,0.00658301,0,0,0,0,0,0,0,0
"599.2919_3.1923",0.004559398,0.001248426,0,0,0,0,0,0,0,0.00039176
"160.0953_0.3227",0.008453172,0,0,0,0,0,0,0,0,0
"249.1744_4.9489",0,0.008975826,0,0,0,0,0,0.003781895,0.004215352,0
"360.0834_3.4083",0,0,0,0,0,0,0,0,0,0
"360.1298_2.4599",0,0,0,0,0,0,0,0,0,0
"360.1332_2.234",0,0,0,0,0.018386117,0,0,0,0,0
"360.2027_2.5711",0,0,0,0,0,0,0,0,0,0
"360.2139_3.8253",0,0.032591878,0,0,0,0,0,0,0,0
